Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
999999,127597,433093,Greek,30660,Ὁ,Ho,Art-NMS,Article - Nominative Masculine Singular,3588,3 John 1:1,A Greeting from the Elder,(2 John 1:1–3), The ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127598,433094,Greek,30660,πρεσβύτερος,presbyteros,Adj-NMS,Adjective - Nominative Masculine Singular,4245,,,," elder , ",,"Comparative of presbus; older; as noun, a senior; specially, an Israelite Sanhedrist or Christian |presbyter|."
999999,127600,433095,Greek,30660,τῷ,tō,Art-DMS,Article - Dative Masculine Singular,3588,,,, To the ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127601,433096,Greek,30660,ἀγαπητῷ,agapētō,Adj-DMS,Adjective - Dative Masculine Singular,27,,,, beloved ,,From agapao; beloved.
999999,127599,433097,Greek,30660,Γαΐῳ,Gaiō,N-DMS,Noun - Dative Masculine Singular,1050,,,," Gaius , ",,"Gaius, (a) a Corinthian, (b) a Macedonian, (c) a citizen of Derbe, (d) an Ephesian. Of Latin origin; Gaius, a Christian."
999999,127602,433098,Greek,30660,ὃν,hon,RelPro-AMS,Personal / Relative Pronoun - Accusative Masculine Singular,3739,,,, whom ,,"Who, which, what, that. "
999999,127603,433099,Greek,30660,ἐγὼ,egō,PPro-N1S,Personal / Possessive Pronoun - Nominative 1st Person Singular,1473,,,, I ,,"I, the first-person pronoun. A primary pronoun of the first person I."
999999,127604,433100,Greek,30660,ἀγαπῶ,agapō,V-PIA-1S,Verb - Present Indicative Active - 1st Person Singular,25,,,, love ,,"To love, wish well to, take pleasure in, long for; denotes the love of reason, esteem. Perhaps from agan; to love."
999999,127605,433101,Greek,30660,ἐν,en,Prep,Preposition,1722,,,, in ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
999999,127606,433102,Greek,30660,ἀληθείᾳ,alētheia,N-DFS,Noun - Dative Feminine Singular,225,,,, [the] truth : ,,From alethes; truth.
999999,127607,433103,Greek,30661,Ἀγαπητέ,Agapēte,Adj-VMS,Adjective - Vocative Masculine Singular,27,3 John 1:2,,," Beloved , ",,From agapao; beloved.
999999,127610,433104,Greek,30661,εὔχομαί,euchomai,V-PIM/P-1S,Verb - Present Indicative Middle or Passive - 1st Person Singular,2172,,,, I pray that ,,"To pray, wish. Middle voice of a primary verb; to wish; by implication, to pray to God."
999999,127608,433105,Greek,30661,περὶ,peri,Prep,Preposition,4012,,,, in ,,"From the base of peran; properly, through, i.e. Around; figuratively with respect to; used in various applications, of place, cause or time."
999999,127609,433106,Greek,30661,πάντων,pantōn,Adj-GNP,Adjective - Genitive Neuter Plural,3956,,,, every way ,,"All, the whole, every kind of. Including all the forms of declension; apparently a primary word; all, any, every, the whole."
999999,127611,433107,Greek,30661,σε,se,PPro-A2S,Personal / Possessive Pronoun - Accusative 2nd Person Singular,4771,,,, you ,,You. The person pronoun of the second person singular; thou.
999999,127612,433108,Greek,30661,εὐοδοῦσθαι,euodousthai,V-PNM/P,Verb - Present Infinitive Middle or Passive,2137,,,, may prosper ,,"From a compound of eu and hodos; to help on the road, i.e. succeed in reaching; figuratively, to succeed in business affairs."
999999,127613,433109,Greek,30661,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,127614,433110,Greek,30661,ὑγιαίνειν,hygiainein,V-PNA,Verb - Present Infinitive Active,5198,,,," enjoy good health , ",,"From hugies; to have sound health, i.e. Be well; figuratively, to be uncorrupt."
999999,127615,433111,Greek,30661,καθὼς,kathōs,Adv,Adverb,2531,,,, as ,,"According to the manner in which, in the degree that, just as, as. From kata and hos; just as, that."
999999,127617,433112,Greek,30661,σου,sou,PPro-G2S,Personal / Possessive Pronoun - Genitive 2nd Person Singular,4771,,,, your ,,You. The person pronoun of the second person singular; thou.
999999,127618,433113,Greek,30661,ἡ,hē,Art-NFS,Article - Nominative Feminine Singular,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127619,433114,Greek,30661,ψυχή,psychē,N-NFS,Noun - Nominative Feminine Singular,5590,,,, soul {also} ,,"From psucho; breath, i.e. spirit, abstractly or concretely."
999999,127616,433115,Greek,30661,εὐοδοῦταί,euodoutai,V-PIM/P-3S,Verb - Present Indicative Middle or Passive - 3rd Person Singular,2137,,,, prospers . ,,"From a compound of eu and hodos; to help on the road, i.e. succeed in reaching; figuratively, to succeed in business affairs."
999999,127621,433116,Greek,30662,γὰρ,gar,Conj,Conjunction,1063,3 John 1:3,,, For ,,"For. A primary particle; properly, assigning a reason."
999999,127620,433117,Greek,30662,ἐχάρην,echarēn,V-AIP-1S,Verb - Aorist Indicative Passive - 1st Person Singular,5463,,,, I was overjoyed ,,"A primary verb; to be |cheer|ful, i.e. Calmly happy or well-off; impersonally, especially as salutation, be well."
999999,127622,433118,Greek,30662,λίαν,lian,Adv,Adverb,3029,,,, . . . ,,"Very; very much, exceedingly, greatly. Of uncertain affinity; much."
999999,127624,433119,Greek,30662,ἀδελφῶν,adelphōn,N-GMP,Noun - Genitive Masculine Plural,80,,,, [when the] brothers ,,"A brother, member of the same religious community, especially a fellow-Christian. A brother near or remote."
999999,127623,433120,Greek,30662,ἐρχομένων,erchomenōn,V-PPM/P-GMP,Verb - Present Participle Middle or Passive - Genitive Masculine Plural,2064,,,, came ,,"To come, go. "
999999,127625,433121,Greek,30662,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,127626,433122,Greek,30662,μαρτυρούντων,martyrountōn,V-PPA-GMP,Verb - Present Participle Active - Genitive Masculine Plural,3140,,,, testified ,,"To witness, bear witness, give evidence, testify, give a good report. From martus; to be a witness, i.e. Testify."
999999,127627,433123,Greek,30662,σου,sou,PPro-G2S,Personal / Possessive Pronoun - Genitive 2nd Person Singular,4771,,,, about your ,,You. The person pronoun of the second person singular; thou.
999999,127628,433124,Greek,30662,τῇ,tē,Art-DFS,Article - Dative Feminine Singular,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127629,433125,Greek,30662,ἀληθείᾳ,alētheia,N-DFS,Noun - Dative Feminine Singular,225,,,," devotion to the truth , ",,From alethes; truth.
999999,127632,433126,Greek,30662,ἐν,en,Prep,Preposition,1722,,,, in ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
999999,127633,433127,Greek,30662,ἀληθείᾳ,alētheia,N-DFS,Noun - Dative Feminine Singular,225,,,, [which] ,,From alethes; truth.
999999,127630,433128,Greek,30662,καθὼς,kathōs,Adv,Adverb,2531,,,, . . . ,,"According to the manner in which, in the degree that, just as, as. From kata and hos; just as, that."
999999,127631,433129,Greek,30662,σὺ,sy,PPro-N2S,Personal / Possessive Pronoun - Nominative 2nd Person Singular,4771,,,, you ,,You. The person pronoun of the second person singular; thou.
999999,127634,433130,Greek,30662,περιπατεῖς,peripateis,V-PIA-2S,Verb - Present Indicative Active - 2nd Person Singular,4043,,,, continue to walk . ,,"From peri and pateo; to tread all around, i.e. Walk at large; figuratively, to live, deport oneself, follow."
999999,127638,433131,Greek,30663,ἔχω,echō,V-PIA-1S,Verb - Present Indicative Active - 1st Person Singular,2192,3 John 1:4,,, I have ,,"To have, hold, possess. Including an alternate form scheo skheh'-o; a primary verb; to hold."
999999,127637,433132,Greek,30663,οὐκ,ouk,Adv,Adverb,3756,,,, no ,,"No, not. Also ouk, and ouch a primary word; the absolute negative adverb; no or not."
999999,127635,433133,Greek,30663,μειζοτέραν,meizoteran,Adj-AFS-C,Adjective - Accusative Feminine Singular - Comparative,3173,,,, greater ,,"Large, great, in the widest sense. "
999999,127639,433134,Greek,30663,χαράν,charan,N-AFS,Noun - Accusative Feminine Singular,5479,,,, joy ,,"Joy, gladness, a source of joy. From chairo; cheerfulness, i.e. Calm delight."
999999,127636,433135,Greek,30663,τούτων,toutōn,DPro-GNP,Demonstrative Pronoun - Genitive Neuter Plural,3778,,,, than ,,"This; he, she, it. "
999999,127640,433136,Greek,30663,ἵνα,hina,Conj,Conjunction,2443,,,, to ,,"In order that, so that. Probably from the same as the former part of heautou; in order that."
999999,127641,433137,Greek,30663,ἀκούω,akouō,V-PSA-1S,Verb - Present Subjunctive Active - 1st Person Singular,191,,,, hear [that] ,,"To hear, listen, comprehend by hearing; pass: is heard, reported. A primary verb; to hear."
999999,127643,433138,Greek,30663,ἐμὰ,ema,PPro-AN1P,Personal / Possessive Pronoun - Accusative Neuter 1st Person Plural,1699,,,, my ,,"My, mine. From the oblique cases of ego; my."
999999,127642,433139,Greek,30663,τὰ,ta,Art-ANP,Article - Accusative Neuter Plural,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127644,433140,Greek,30663,τέκνα,tekna,N-ANP,Noun - Accusative Neuter Plural,5043,,,, children ,,"A child, descendent, inhabitant. From the base of timoria; a child."
999999,127648,433141,Greek,30663,περιπατοῦντα,peripatounta,V-PPA-ANP,Verb - Present Participle Active - Accusative Neuter Plural,4043,,,, are walking ,,"From peri and pateo; to tread all around, i.e. Walk at large; figuratively, to live, deport oneself, follow."
999999,127645,433142,Greek,30663,ἐν,en,Prep,Preposition,1722,,,, in ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
