Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
999999,122424,427920,Greek,30376,Πέτρος,Petros,N-NMS,Noun - Nominative Masculine Singular,4074,1 Peter 1:1,A Greeting from Peter,(2 Peter 1:1–2)," Peter , ",,"Peter, a Greek name meaning rock. Apparently a primary word; a rock; as a name, Petrus, an apostle."
999999,122425,427921,Greek,30376,ἀπόστολος,apostolos,N-NMS,Noun - Nominative Masculine Singular,652,,,, an apostle ,,"From apostello; a delegate; specially, an ambassador of the Gospel; officially a commissioner of Christ."
999999,122426,427922,Greek,30376,Ἰησοῦ,Iēsou,N-GMS,Noun - Genitive Masculine Singular,2424,,,, of Jesus ,,"Of Hebrew origin; Jesus, the name of our Lord and two other Israelites."
999999,122427,427923,Greek,30376,Χριστοῦ,Christou,N-GMS,Noun - Genitive Masculine Singular,5547,,,," Christ , ",,"Anointed One; the Messiah, the Christ. From chrio; Anointed One, i.e. The Messiah, an epithet of Jesus."
999999,122428,427924,Greek,30376,Ἐκλεκτοῖς,Eklektois,Adj-DMP,Adjective - Dative Masculine Plural,1588,,,, To [the] elect ,,"From eklegomai; select; by implication, favorite."
999999,122429,427925,Greek,30376,παρεπιδήμοις,parepidēmois,Adj-DMP,Adjective - Dative Masculine Plural,3927,,,, who are exiles ,,"From para and the base of epidemeo; an alien alongside, i.e. A resident foreigner."
999999,122430,427926,Greek,30376,Διασπορᾶς,Diasporas,N-GFS,Noun - Genitive Feminine Singular,1290,,,, of [the] Dispersion ,,"From diaspeiro; dispersion, i.e. the Israelite resident in Gentile countries."
999999,122431,427927,Greek,30376,Πόντου,Pontou,N-GMS,Noun - Genitive Masculine Singular,4195,,,," [throughout] Pontus , ",,"A sea; Pontus, a region of Asia Minor."
999999,122432,427928,Greek,30376,Γαλατίας,Galatias,N-GFS,Noun - Genitive Feminine Singular,1053,,,," Galatia , ",,"Of foreign origin; Galatia, a region of Asia."
999999,122433,427929,Greek,30376,Καππαδοκίας,Kappadokias,N-GFS,Noun - Genitive Feminine Singular,2587,,,," Cappadocia , ",,"Of foreign origin; Cappadocia, a region of Asia Minor."
999999,122434,427930,Greek,30376,Ἀσίας,Asias,N-GFS,Noun - Genitive Feminine Singular,773,,,," Asia , ",,"Asia, i.e. Asia Minor, or only its western shore."
999999,122435,427931,Greek,30376,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,122436,427932,Greek,30376,Βιθυνίας,Bithynias,N-GFS,Noun - Genitive Feminine Singular,978,,,," Bithynia, [chosen] ","Literally <i>To the elect sojourners of the Diaspora of Pontus, Galatia, Cappadocia, Asia, and Bithynia</i>. These provinces were located in what is now Turkey.","Bithynia, a region of Asia."
999999,122437,427933,Greek,30377,κατὰ,kata,Prep,Preposition,2596,1 Peter 1:2,,, according to ,,"A primary particle; down, in varied relations (genitive, dative or accusative) with which it is joined)."
999999,122438,427934,Greek,30377,πρόγνωσιν,prognōsin,N-AFS,Noun - Accusative Feminine Singular,4268,,,, [the] foreknowledge ,,"Foreknowledge, previous determination. From proginosko; forethought."
999999,122439,427935,Greek,30377,Θεοῦ,Theou,N-GMS,Noun - Genitive Masculine Singular,2316,,,, of God ,,"A deity, especially the supreme Divinity; figuratively, a magistrate; by Hebraism, very."
999999,122440,427936,Greek,30377,Πατρός,Patros,N-GMS,Noun - Genitive Masculine Singular,3962,,,, [the] Father ,,"Father, (Heavenly) Father, ancestor, elder, senior. Apparently a primary word; a |father|."
999999,122442,427937,Greek,30377,ἁγιασμῷ,hagiasmō,N-DMS,Noun - Dative Masculine Singular,38,,,, [and] sanctified ,,"From hagiazo; properly, purification, i.e. purity; concretely a purifier."
999999,122441,427938,Greek,30377,ἐν,en,Prep,Preposition,1722,,,, by ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
999999,122443,427939,Greek,30377,Πνεύματος,Pneumatos,N-GNS,Noun - Genitive Neuter Singular,4151,,,, [the] Spirit ,,"Wind, breath, spirit. "
999999,122444,427940,Greek,30377,εἰς,eis,Prep,Preposition,1519,,,, for ,,"A primary preposition; to or into, of place, time, or purpose; also in adverbial phrases."
999999,122445,427941,Greek,30377,ὑπακοὴν,hypakoēn,N-AFS,Noun - Accusative Feminine Singular,5218,,,, obedience ,,"Obedience, submissiveness, compliance. From hupakouo; attentive hearkening, i.e. compliance or submission."
999999,122449,427942,Greek,30377,Ἰησοῦ,Iēsou,N-GMS,Noun - Genitive Masculine Singular,2424,,,, to Jesus ,,"Of Hebrew origin; Jesus, the name of our Lord and two other Israelites."
999999,122450,427943,Greek,30377,Χριστοῦ,Christou,N-GMS,Noun - Genitive Masculine Singular,5547,,,, Christ ,,"Anointed One; the Messiah, the Christ. From chrio; Anointed One, i.e. The Messiah, an epithet of Jesus."
999999,122446,427944,Greek,30377,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,122447,427945,Greek,30377,ῥαντισμὸν,rhantismon,N-AMS,Noun - Accusative Masculine Singular,4473,,,, sprinkling ,,"Sprinkling, purification. From rhantizo; aspersion."
999999,122448,427946,Greek,30377,αἵματος,haimatos,N-GNS,Noun - Genitive Neuter Singular,129,,,, by [His] blood : ,,"Blood, literally, figuratively or specially; by implication, bloodshed, also kindred."
999999,122451,427947,Greek,30377,Χάρις,Charis,N-NFS,Noun - Nominative Feminine Singular,5485,,,, Grace ,,"From chairo; graciousness, of manner or act."
999999,122453,427948,Greek,30377,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,122454,427949,Greek,30377,εἰρήνη,eirēnē,N-NFS,Noun - Nominative Feminine Singular,1515,,,, peace ,,"Probably from a primary verb eiro; peace; by implication, prosperity."
999999,122452,427950,Greek,30377,ὑμῖν,hymin,PPro-D2P,Personal / Possessive Pronoun - Dative 2nd Person Plural,4771,,,, be yours ,,You. The person pronoun of the second person singular; thou.
999999,122455,427951,Greek,30377,πληθυνθείη,plēthyntheiē,V-AOP-3S,Verb - Aorist Optative Passive - 3rd Person Singular,4129,,,, in abundance . ,,"To increase, multiply. From another form of plethos; to increase."
999999,122456,427952,Greek,30378,Εὐλογητὸς,Eulogētos,Adj-NMS,Adjective - Nominative Masculine Singular,2128,1 Peter 1:3,A Living Hope,, Blessed [be] ,,"(used only of God), blessed (as entitled to receive blessing from man), worthy of praise. From eulogeo; adorable."
999999,122457,427953,Greek,30378,ὁ,ho,Art-NMS,Article - Nominative Masculine Singular,3588,,,, the ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,122458,427954,Greek,30378,Θεὸς,Theos,N-NMS,Noun - Nominative Masculine Singular,2316,,,, God ,,"A deity, especially the supreme Divinity; figuratively, a magistrate; by Hebraism, very."
999999,122459,427955,Greek,30378,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,122460,427956,Greek,30378,Πατὴρ,Patēr,N-NMS,Noun - Nominative Masculine Singular,3962,,,, Father ,,"Father, (Heavenly) Father, ancestor, elder, senior. Apparently a primary word; a |father|."
999999,122463,427957,Greek,30378,ἡμῶν,hēmōn,PPro-G1P,Personal / Possessive Pronoun - Genitive 1st Person Plural,1473,,,, of our ,,"I, the first-person pronoun. A primary pronoun of the first person I."
999999,122461,427958,Greek,30378,τοῦ,tou,Art-GMS,Article - Genitive Masculine Singular,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,122462,427959,Greek,30378,Κυρίου,Kyriou,N-GMS,Noun - Genitive Masculine Singular,2962,,,, Lord ,,"Lord, master, sir; the Lord. From kuros; supreme in authority, i.e. controller; by implication, Master."
999999,122464,427960,Greek,30378,Ἰησοῦ,Iēsou,N-GMS,Noun - Genitive Masculine Singular,2424,,,, Jesus ,,"Of Hebrew origin; Jesus, the name of our Lord and two other Israelites."
999999,122465,427961,Greek,30378,Χριστοῦ,Christou,N-GMS,Noun - Genitive Masculine Singular,5547,,,, Christ ! ,,"Anointed One; the Messiah, the Christ. From chrio; Anointed One, i.e. The Messiah, an epithet of Jesus."
999999,122467,427962,Greek,30378,κατὰ,kata,Prep,Preposition,2596,,,, By ,,"A primary particle; down, in varied relations (genitive, dative or accusative) with which it is joined)."
999999,122470,427963,Greek,30378,αὐτοῦ,autou,PPro-GM3S,Personal / Possessive Pronoun - Genitive Masculine 3rd Person Singular,846,,,, His ,,"He, she, it, they, them, same. From the particle au; the reflexive pronoun self, used of the third person, and of the other persons."
999999,122469,427964,Greek,30378,πολὺ,poly,Adj-ANS,Adjective - Accusative Neuter Singular,4183,,,, great ,,"Much, many; often. "
