Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
999999,124635,430133,Greek,30510,κρίσεως,kriseōs,N-GFS,Noun - Genitive Feminine Singular,2920,,,, of judgment . ,,"Decision; by extension, a tribunal; by implication, justice."
999999,124639,430134,Greek,30511,δὲ,de,Conj,Conjunction,1161,2 Peter 2:10,,, [ Such punishment is ] ,,"A primary particle; but, and, etc."
999999,124638,430135,Greek,30511,μάλιστα,malista,Adv,Adverb,3122,,,, specially [reserved] ,,"Most of all, especially. Neuter plural of the superlative of an apparently primary adverb mala; most or particularly."
999999,124640,430136,Greek,30511,τοὺς,tous,Art-AMP,Article - Accusative Masculine Plural,3588,,,, for those who ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,124646,430137,Greek,30511,πορευομένους,poreuomenous,V-PPM/P-AMP,Verb - Present Participle Middle or Passive - Accusative Masculine Plural,4198,,,, indulge ,,"To travel, journey, go, die. "
999999,124643,430138,Greek,30511,ἐν,en,Prep,Preposition,1722,,,, . . . ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
999999,124645,430139,Greek,30511,μιασμοῦ,miasmou,N-GMS,Noun - Genitive Masculine Singular,3394,,,, [the] corrupt ,,"The act of pollution, defilement. From miaino; contamination."
999999,124644,430140,Greek,30511,ἐπιθυμίᾳ,epithymia,N-DFS,Noun - Dative Feminine Singular,1939,,,, desires ,,"Desire, eagerness for, inordinate desire, lust. From epithumeo; a longing."
999999,124641,430141,Greek,30511,ὀπίσω,opisō,Prep,Preposition,3694,,,, of ,,"Behind, after; back, backwards. From the same as opisthen with enclitic of direction; to the back, i.e. Aback."
999999,124642,430142,Greek,30511,σαρκὸς,sarkos,N-GFS,Noun - Genitive Feminine Singular,4561,,,, [the] flesh ,,"Flesh, body, human nature, materiality; kindred. "
999999,124647,430143,Greek,30511,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,124649,430144,Greek,30511,καταφρονοῦντας,kataphronountas,V-PPA-AMP,Verb - Present Participle Active - Accusative Masculine Plural,2706,,,, despise ,,"To despise, scorn, and show it by active insult, disregard. From kata and phroneo; to think against, i.e. Disesteem."
999999,124648,430145,Greek,30511,κυριότητος,kyriotētos,N-GFS,Noun - Genitive Feminine Singular,2963,,,, authority . ,,"From kurios; mastery, i.e. rulers."
999999,124650,430146,Greek,30511,τολμηταὶ,tolmētai,N-NMP,Noun - Nominative Masculine Plural,5113,,,, Bold ,,"A daring, bold man. From tolmao; a daring man."
999999,124651,430147,Greek,30511,αὐθάδεις,authadeis,Adj-NMP,Adjective - Nominative Masculine Plural,829,,,," [and] self-willed , ",,"Self-satisfied, arrogant, stubborn. From autos and the base of hedone; self-pleasing, i.e. Arrogant."
999999,124653,430148,Greek,30511,οὐ,ou,Adv,Adverb,3756,,,, vvv ,,"No, not. Also ouk, and ouch a primary word; the absolute negative adverb; no or not."
999999,124654,430149,Greek,30511,τρέμουσιν,tremousin,V-PIA-3P,Verb - Present Indicative Active - 3rd Person Plural,5141,,,, they are unafraid ,,"To tremble, be afraid. Strengthened from a primary treo; to |tremble| or fear."
999999,124655,430150,Greek,30511,βλασφημοῦντες,blasphēmountes,V-PPA-NMP,Verb - Present Participle Active - Nominative Masculine Plural,987,,,, to slander ,,"From blasphemos; to vilify; specially, to speak impiously."
