Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
999999,127352,432848,Greek,30647,Ὁ,Ho,Art-NMS,Article - Nominative Masculine Singular,3588,2 John 1:1,A Greeting from the Elder,(3 John 1:1–4), The ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127353,432849,Greek,30647,πρεσβύτερος,presbyteros,Adj-NMS,Adjective - Nominative Masculine Singular,4245,,,," elder , ",,"Comparative of presbus; older; as noun, a senior; specially, an Israelite Sanhedrist or Christian |presbyter|."
999999,127354,432850,Greek,30647,Ἐκλεκτῇ,Eklektē,Adj-DFS,Adjective - Dative Feminine Singular,1588,,,, To [the] chosen ,,"From eklegomai; select; by implication, favorite."
999999,127355,432851,Greek,30647,κυρίᾳ,kyria,N-DFS,Noun - Dative Feminine Singular,2959,,,, lady ,,"A lady. Feminine of kurios; Cyria, a Christian woman."
999999,127356,432852,Greek,30647,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,127359,432853,Greek,30647,αὐτῆς,autēs,PPro-GF3S,Personal / Possessive Pronoun - Genitive Feminine 3rd Person Singular,846,,,, her ,,"He, she, it, they, them, same. From the particle au; the reflexive pronoun self, used of the third person, and of the other persons."
999999,127357,432854,Greek,30647,τοῖς,tois,Art-DNP,Article - Dative Neuter Plural,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127358,432855,Greek,30647,τέκνοις,teknois,N-DNP,Noun - Dative Neuter Plural,5043,,,," children , ",,"A child, descendent, inhabitant. From the base of timoria; a child."
999999,127360,432856,Greek,30647,οὓς,hous,RelPro-AMP,Personal / Relative Pronoun - Accusative Masculine Plural,3739,,,, whom ,,"Who, which, what, that. "
999999,127361,432857,Greek,30647,ἐγὼ,egō,PPro-N1S,Personal / Possessive Pronoun - Nominative 1st Person Singular,1473,,,, I ,,"I, the first-person pronoun. A primary pronoun of the first person I."
999999,127362,432858,Greek,30647,ἀγαπῶ,agapō,V-PIA-1S,Verb - Present Indicative Active - 1st Person Singular,25,,,, love ,,"To love, wish well to, take pleasure in, long for; denotes the love of reason, esteem. Perhaps from agan; to love."
999999,127363,432859,Greek,30647,ἐν,en,Prep,Preposition,1722,,,, in ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
999999,127364,432860,Greek,30647,ἀληθείᾳ,alētheia,N-DFS,Noun - Dative Feminine Singular,225,,,, [the] truth — ,,From alethes; truth.
999999,127365,432861,Greek,30647,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,127366,432862,Greek,30647,οὐκ,ouk,Adv,Adverb,3756,,,, not ,,"No, not. Also ouk, and ouch a primary word; the absolute negative adverb; no or not."
999999,127367,432863,Greek,30647,ἐγὼ,egō,PPro-N1S,Personal / Possessive Pronoun - Nominative 1st Person Singular,1473,,,, I ,,"I, the first-person pronoun. A primary pronoun of the first person I."
999999,127368,432864,Greek,30647,μόνος,monos,Adj-NMS,Adjective - Nominative Masculine Singular,3441,,,," alone , ",,"Only, solitary, desolate. Probably from meno; remaining, i.e. Sole or single; by implication, mere."
999999,127369,432865,Greek,30647,ἀλλὰ,alla,Conj,Conjunction,235,,,, but ,,"But, except, however. Neuter plural of allos; properly, other things, i.e. contrariwise."
999999,127370,432866,Greek,30647,καὶ,kai,Conj,Conjunction,2532,,,, also ,,"And, even, also, namely. "
999999,127371,432867,Greek,30647,πάντες,pantes,Adj-NMP,Adjective - Nominative Masculine Plural,3956,,,, all ,,"All, the whole, every kind of. Including all the forms of declension; apparently a primary word; all, any, every, the whole."
999999,127372,432868,Greek,30647,οἱ,hoi,Art-NMP,Article - Nominative Masculine Plural,3588,,,, who ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127373,432869,Greek,30647,ἐγνωκότες,egnōkotes,V-RPA-NMP,Verb - Perfect Participle Active - Nominative Masculine Plural,1097,,,, know ,,A prolonged form of a primary verb; to |know| in a great variety of applications and with many implications.
999999,127374,432870,Greek,30647,τὴν,tēn,Art-AFS,Article - Accusative Feminine Singular,3588,,,, the ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127375,432871,Greek,30647,ἀλήθειαν,alētheian,N-AFS,Noun - Accusative Feminine Singular,225,,,, truth — ,,From alethes; truth.
999999,127376,432872,Greek,30648,διὰ,dia,Prep,Preposition,1223,2 John 1:2,,, because of ,,A primary preposition denoting the channel of an act; through.
999999,127377,432873,Greek,30648,τὴν,tēn,Art-AFS,Article - Accusative Feminine Singular,3588,,,, the ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127378,432874,Greek,30648,ἀλήθειαν,alētheian,N-AFS,Noun - Accusative Feminine Singular,225,,,, truth ,,From alethes; truth.
999999,127379,432875,Greek,30648,τὴν,tēn,Art-AFS,Article - Accusative Feminine Singular,3588,,,, that ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,127380,432876,Greek,30648,μένουσαν,menousan,V-PPA-AFS,Verb - Present Participle Active - Accusative Feminine Singular,3306,,,, abides ,,"To remain, abide, stay, wait; with acc: I wait for, await. A primary verb; to stay."
999999,127381,432877,Greek,30648,ἐν,en,Prep,Preposition,1722,,,, in ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
999999,127382,432878,Greek,30648,ἡμῖν,hēmin,PPro-D1P,Personal / Possessive Pronoun - Dative 1st Person Plural,1473,,,, us ,,"I, the first-person pronoun. A primary pronoun of the first person I."
999999,127383,432879,Greek,30648,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
