Heb Sort,Grk Sort,BSB Sort,Language,Vs,Original Word,Translit,Parsing,Parsing Detailed,Strongs,Verse,Heading,Cross References,BSB Version,Footnotes,BDB / Thayers
999999,90407,395903,Greek,28365,Παῦλος,Paulos,N-NMS,Noun - Nominative Masculine Singular,3972,1 Corinthians 1:1,Greetings from Paul and Sosthenes,(Acts 18:1–11; 2 Corinthians 1:1–2)," Paul , ",,"Paul, Paulus. Of Latin origin; Paulus, the name of a Roman and of an apostle."
999999,90408,395904,Greek,28365,κλητὸς,klētos,Adj-NMS,Adjective - Nominative Masculine Singular,2822,,,, called [to be] ,,"From the same as klesis; invited, i.e. Appointed, or, a saint."
999999,90409,395905,Greek,28365,ἀπόστολος,apostolos,N-NMS,Noun - Nominative Masculine Singular,652,,,, an apostle ,,"From apostello; a delegate; specially, an ambassador of the Gospel; officially a commissioner of Christ."
999999,90410,395906,Greek,28365,Χριστοῦ,Christou,N-GMS,Noun - Genitive Masculine Singular,5547,,,, of Christ ,,"Anointed One; the Messiah, the Christ. From chrio; Anointed One, i.e. The Messiah, an epithet of Jesus."
999999,90411,395907,Greek,28365,Ἰησοῦ,Iēsou,N-GMS,Noun - Genitive Masculine Singular,2424,,,, Jesus ,,"Of Hebrew origin; Jesus, the name of our Lord and two other Israelites."
999999,90412,395908,Greek,28365,διὰ,dia,Prep,Preposition,1223,,,, by ,,A primary preposition denoting the channel of an act; through.
999999,90413,395909,Greek,28365,θελήματος,thelēmatos,N-GNS,Noun - Genitive Neuter Singular,2307,,,, [the] will ,,"An act of will, will; plur: wishes, desires. From the prolonged form of ethelo; a determination, i.e. choice or inclination."
999999,90414,395910,Greek,28365,Θεοῦ,Theou,N-GMS,Noun - Genitive Masculine Singular,2316,,,," of God , ",,"A deity, especially the supreme Divinity; figuratively, a magistrate; by Hebraism, very."
999999,90415,395911,Greek,28365,καὶ,kai,Conj,Conjunction,2532,,,, and ,,"And, even, also, namely. "
999999,90417,395912,Greek,28365,ὁ,ho,Art-NMS,Article - Nominative Masculine Singular,3588,,,, [our] ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,90418,395913,Greek,28365,ἀδελφὸς,adelphos,N-NMS,Noun - Nominative Masculine Singular,80,,,, brother ,,"A brother, member of the same religious community, especially a fellow-Christian. A brother near or remote."
999999,90416,395914,Greek,28365,Σωσθένης,Sōsthenēs,N-NMS,Noun - Nominative Masculine Singular,4988,,,," Sosthenes , ",,"From the base of sozo and that of sthenoo; of safe strength; Sosthenes, a Christian."
999999,90419,395915,Greek,28366,Τῇ,Tē,Art-DFS,Article - Dative Feminine Singular,3588,1 Corinthians 1:2,,, To the ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,90420,395916,Greek,28366,ἐκκλησίᾳ,ekklēsia,N-DFS,Noun - Dative Feminine Singular,1577,,,, church ,,"From a compound of ek and a derivative of kaleo; a calling out, i.e. a popular meeting, especially a religious congregation."
999999,90421,395917,Greek,28366,τοῦ,tou,Art-GMS,Article - Genitive Masculine Singular,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,90422,395918,Greek,28366,Θεοῦ,Theou,N-GMS,Noun - Genitive Masculine Singular,2316,,,, of God ,,"A deity, especially the supreme Divinity; figuratively, a magistrate; by Hebraism, very."
999999,90423,395919,Greek,28366,«τῇ,tē,Art-DFS,Article - Dative Feminine Singular,3588,,,, - ,,"The, the definite article. Including the feminine he, and the neuter to in all their inflections; the definite article; the."
999999,90424,395920,Greek,28366,οὔσῃ,ousē,V-PPA-DFS,Verb - Present Participle Active - Dative Feminine Singular,1510,,,, - ,,"I am, exist. The first person singular present indicative; a prolonged form of a primary and defective verb; I exist."
999999,90425,395921,Greek,28366,ἐν,en,Prep,Preposition,1722,,,, in ,,"In, on, among. A primary preposition denoting position, and instrumentality, i.e. A relation of rest; |in, | at, on, by, etc."
